"","site","year","species_name","plant_ID","count","method","stem_cm","trap_area_m2","family","genus","epithet","seed_development_years","pollinator_code","mycorrhiza_type","needleleaf_broadleaf","deciduous_evergreen","seed_maturation_timing","seed_mass_mg","sexual_system","shade_tolerance","growth_form","seed_bank","fleshy_fruit","dispersal_syndrome","fruits_m2","fruits"
"62055","LUQ",2001,"Cecropia_schreberiana",NA,2,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",12.5,12.5
"62056","LUQ",2001,"Cecropia_schreberiana",NA,2,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",12.5,12.5
"62057","LUQ",2001,"Cecropia_schreberiana",NA,18,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",112.5,112.5
"62058","LUQ",2001,"Cecropia_schreberiana",NA,18,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",112.5,112.5
"62059","LUQ",2001,"Cecropia_schreberiana",NA,5,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",31.25,31.25
"62060","LUQ",2001,"Cecropia_schreberiana",NA,10,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",62.5,62.5
"62061","LUQ",2001,"Cecropia_schreberiana",NA,6,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",37.5,37.5
"62062","LUQ",2001,"Cecropia_schreberiana",NA,11,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",68.75,68.75
"62063","LUQ",2001,"Cecropia_schreberiana",NA,8,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",50,50
"62064","LUQ",2001,"Cecropia_schreberiana",NA,2,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",12.5,12.5
"62065","LUQ",2001,"Cecropia_schreberiana",NA,5,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",31.25,31.25
"62066","LUQ",2001,"Cecropia_schreberiana",NA,13,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",81.25,81.25
"62067","LUQ",2001,"Cecropia_schreberiana",NA,34,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",212.5,212.5
"62068","LUQ",2001,"Cecropia_schreberiana",NA,10,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",62.5,62.5
"62069","LUQ",2001,"Cecropia_schreberiana",NA,23,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",143.75,143.75
"62070","LUQ",2001,"Cecropia_schreberiana",NA,142,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",887.5,887.5
"62071","LUQ",2001,"Cecropia_schreberiana",NA,14,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",87.5,87.5
"62072","LUQ",2001,"Cecropia_schreberiana",NA,3,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",18.75,18.75
"62073","LUQ",2001,"Cecropia_schreberiana",NA,8,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",50,50
"62074","LUQ",2001,"Cecropia_schreberiana",NA,11,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",68.75,68.75
"62075","LUQ",2001,"Cecropia_schreberiana",NA,15,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",93.75,93.75
"62076","LUQ",2001,"Cecropia_schreberiana",NA,7,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",43.75,43.75
"62077","LUQ",2001,"Cecropia_schreberiana",NA,7,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",43.75,43.75
"62078","LUQ",2001,"Cecropia_schreberiana",NA,6,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",37.5,37.5
"62079","LUQ",2001,"Cecropia_schreberiana",NA,17,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",106.25,106.25
"62080","LUQ",2001,"Cecropia_schreberiana",NA,36,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",225,225
"62081","LUQ",2001,"Cecropia_schreberiana",NA,25,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",156.25,156.25
"62082","LUQ",2001,"Cecropia_schreberiana",NA,1,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",6.25,6.25
"62083","LUQ",2001,"Cecropia_schreberiana",NA,8,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",50,50
"62084","LUQ",2001,"Cecropia_schreberiana",NA,2,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",12.5,12.5
"62085","LUQ",2001,"Cecropia_schreberiana",NA,8,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",50,50
"62086","LUQ",2001,"Cecropia_schreberiana",NA,6,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",37.5,37.5
"62087","LUQ",2001,"Cecropia_schreberiana",NA,11,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",68.75,68.75
"62088","LUQ",2001,"Cecropia_schreberiana",NA,8,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",50,50
"62089","LUQ",2001,"Cecropia_schreberiana",NA,10,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",62.5,62.5
"62090","LUQ",2001,"Cecropia_schreberiana",NA,6,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",37.5,37.5
"62091","LUQ",2001,"Cecropia_schreberiana",NA,28,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",175,175
"62092","LUQ",2001,"Cecropia_schreberiana",NA,13,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",81.25,81.25
"62093","LUQ",2001,"Cecropia_schreberiana",NA,5,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",31.25,31.25
"62094","LUQ",2001,"Cecropia_schreberiana",NA,31,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",193.75,193.75
"62095","LUQ",2001,"Cecropia_schreberiana",NA,2,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",12.5,12.5
"62096","LUQ",2001,"Cecropia_schreberiana",NA,66,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",412.5,412.5
"62097","LUQ",2001,"Cecropia_schreberiana",NA,8,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",50,50
"62098","LUQ",2001,"Cecropia_schreberiana",NA,20,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",125,125
"62099","LUQ",2001,"Cecropia_schreberiana",NA,4,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",25,25
"62100","LUQ",2001,"Cecropia_schreberiana",NA,38,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",237.5,237.5
"62101","LUQ",2001,"Cecropia_schreberiana",NA,104,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",650,650
"62102","LUQ",2001,"Cecropia_schreberiana",NA,34,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",212.5,212.5
"62103","LUQ",2001,"Cecropia_schreberiana",NA,9,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",56.25,56.25
"62104","LUQ",2001,"Cecropia_schreberiana",NA,44,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",275,275
"62105","LUQ",2001,"Cecropia_schreberiana",NA,1,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",6.25,6.25
"62106","LUQ",2001,"Cecropia_schreberiana",NA,19,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",118.75,118.75
"62107","LUQ",2001,"Cecropia_schreberiana",NA,12,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",75,75
"62108","LUQ",2001,"Cecropia_schreberiana",NA,8,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",50,50
"62109","LUQ",2001,"Cecropia_schreberiana",NA,58,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",362.5,362.5
"62110","LUQ",2001,"Cecropia_schreberiana",NA,25,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",156.25,156.25
"62111","LUQ",2001,"Cecropia_schreberiana",NA,2,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",12.5,12.5
"62112","LUQ",2001,"Cecropia_schreberiana",NA,17,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",106.25,106.25
"62113","LUQ",2001,"Cecropia_schreberiana",NA,4,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",25,25
"62114","LUQ",2001,"Cecropia_schreberiana",NA,105,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",656.25,656.25
"62115","LUQ",2001,"Cecropia_schreberiana",NA,110,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",687.5,687.5
"62116","LUQ",2001,"Cecropia_schreberiana",NA,139,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",868.75,868.75
"62117","LUQ",2001,"Cecropia_schreberiana",NA,193,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",1206.25,1206.25
"62118","LUQ",2001,"Cecropia_schreberiana",NA,106,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",662.5,662.5
"62119","LUQ",2001,"Cecropia_schreberiana",NA,5,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",31.25,31.25
"62120","LUQ",2001,"Cecropia_schreberiana",NA,18,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",112.5,112.5
"62121","LUQ",2001,"Cecropia_schreberiana",NA,3,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",18.75,18.75
"62122","LUQ",2001,"Cecropia_schreberiana",NA,8,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",50,50
"62123","LUQ",2001,"Cecropia_schreberiana",NA,31,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",193.75,193.75
"62124","LUQ",2001,"Cecropia_schreberiana",NA,3258,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",20362.5,20362.5
"62125","LUQ",2001,"Cecropia_schreberiana",NA,7,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",43.75,43.75
"62126","LUQ",2001,"Cecropia_schreberiana",NA,5,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",31.25,31.25
"62127","LUQ",2001,"Cecropia_schreberiana",NA,34,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",212.5,212.5
"62128","LUQ",2001,"Cecropia_schreberiana",NA,1,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",6.25,6.25
"62129","LUQ",2001,"Cecropia_schreberiana",NA,12,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",75,75
"62130","LUQ",2001,"Cecropia_schreberiana",NA,15,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",93.75,93.75
"62131","LUQ",2001,"Cecropia_schreberiana",NA,6,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",37.5,37.5
"62132","LUQ",2001,"Cecropia_schreberiana",NA,2064,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",12900,12900
"62133","LUQ",2001,"Cecropia_schreberiana",NA,294,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",1837.5,1837.5
"62134","LUQ",2001,"Cecropia_schreberiana",NA,7328,"TRAP",NA,0.16,"Cecropiaceae","Cecropia","schreberiana",1,"wind","AM","broadleaf","evergreen","winter - spring",0.344444444,"dioecious","intolerant","tree","yes","yes","endozoochory",45800,45800
